PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,SEX,REEFCODE,AGE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,STRIPED BASS,201704917weS:8AM-8PM,201729171757820170422,2017,4,9,7,9,7,825,8,7,C,5,1,,50,0,1,0,0,0,0,2,1,1757820170422001,4,2,2,,1.50,,,Y,,we,1757820170422,3,1757820170422001,,1,S:8AM-8PM,04,MIDDLESEX,1714,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,19023.530454,201704917weS:8AM-8PM,,0,1757820170422001,8,,,06423,03/03/2025
,STRIPED BASS,201704917weS:8AM-8PM,201729171757820170422,2017,4,9,11,9,7,825,8,7,C,5,1,,60,1,1,0,0,0,1,2,2,1757820170422002,4,2,2,,1.50,,,Y,,we,1757820170422,3,1757820170422001,,1,S:8AM-8PM,04,NEW LONDON,1715,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,19023.530454,201704917weS:8AM-8PM,,0,1757820170422002,8,,,06371,03/03/2025
,STRIPED BASS,201704917weS:8AM-8PM,201729171757820170422,2017,4,9,3,9,7,825,8,7,C,5,6,0.00,75,1,1,1,0,0,0,1,8,1757820170422007,4,2,2,,6.50,,,Y,,we,1757820170422,3,1757820170422007,1,1,S:8AM-8PM,04,HARTFORD,1959,167680,,,1,1,8,2,8,22MAY17:14:58,8,8835020102,,8,,0,,,,,,,19023.530454,201704917weS:8AM-8PM,,0,1757820170422007,8,,,06053,03/03/2025
,,2017992304xx,201722304,2017,,,,23,,,,4,,2,,,,,,,,,,,,201724238499xx02,4,2,,,,,,,,xx,,,201724238499xx02,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,178,,,0,201724238499xx02,8,,,,03/03/2025
,STRIPED BASS,2017042523weS:8AM-8PM,2017225231726620170416,2017,4,25,23,25,23,3934,5,3,1,1,0.5,0.00,0,0,1,0,0,0,0,,,1726620170416001,4,2,2,,,,,Y,,we,1726620170416,1,1726620170416001,,2,S:8AM-8PM,04,PLYMOUTH,1236,167680,,,1,1,8,1,8,22MAY17:14:58,1,8835020102,,5,,0,,,,,,,110718.63109,2017042523weS:8AM-8PM,,0,1726620170416001,8,,,02239,03/03/2025
,,2017042513wdS:8AM-8PM,2017225131684420170427,2017,4,25,1,25,1,758,2,3,2,5,0.5,,90,5,1,0,0,0,0,,,1684420170427001,4,2,2,,,,,Y,,wd,1684420170427,1,1684420170427001,,1,S:8AM-8PM,04,BARNSTABLE,1241,,,,1,1,8,2,8,22MAY17:14:58,8,,,2,,0,,,,,,,99916.813421,2017042513wdS:8AM-8PM,,0,1684420170427001,8,,,02655,03/03/2025
,,2017042513weS:8AM-8PM,2017225131684420170429,2017,4,25,1,25,1,420,1,3,5,5,1,,0,0,1,0,0,0,0,,,1684420170429001,4,2,2,,,,,Y,,we,1684420170429,1,1684420170429001,,1,S:8AM-8PM,04,BARNSTABLE,1550,,,,1,1,8,2,8,22MAY17:14:58,8,,,1,,0,,,,,,,80417.602784,2017042513weS:8AM-8PM,,0,1684420170429001,8,,,02536,03/03/2025
,STRIPED BASS,2017042533weS:8AM-8PM,2017225331768420170429,2017,4,25,9,25,9,803,1,3,3,5,0.5,,200,0,1,0,0,0,0,,,1768420170429001,4,2,2,,,,,Y,,we,1768420170429,5,1768420170429001,,3,S:8AM-8PM,04,ESSEX,1307,167680,,,1,1,8,1,8,22MAY17:14:58,8,8835020102,,1,,0,,,,,,,6698.5592535,2017042533weS:8AM-8PM,,0,1768420170429001,8,,,01982,03/03/2025
,,2017992504xx,201722504,2017,,,,25,,,,4,,1,,,,,,,,,,,,201724258499xx01,4,2,,,,,,,,xx,,,201724258499xx01,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,69.444287729,,,0,201724258499xx01,8,,,,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,5,0.00,0,0,1,1,1,0,0,40,1,1767820170415001,4,2,1,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,,,,1,1,8,1,1,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415001,8,4,4,01606,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3.5,0.00,0,0,1,0,0,0,1,40,2,1767820170415002,4,2,2,1,9.00,9,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,,,,1,1,8,1,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415002,8,,,01568,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,5,0.00,4,2,2,1,2,0,1,40,2,1767820170415003,4,2,1,1,9.00,10,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1607,164744,,,1,1,2,2,2,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415003,8,6,4,02420,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3.5,0.00,0,0,1,1,0,0,1,40,2,1767820170415004,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1610,164744,,,1,1,8,2,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415004,8,0,4,01568,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3.5,0.00,0,0,1,0,1,0,1,40,2,1767820170415005,4,2,1,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1613,164744,,,1,1,8,2,1,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415005,8,2,0,71568,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3,0.00,0,0,1,1,0,0,1,40,2,1767820170415006,4,2,2,1,9.00,7,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415006,8,0,2,01568,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,11,25,9,24,6,4,1,2,5,0.00,0,0,0,0,0,1,1,40,2,1767820170415007,4,2,3,1,9.00,3,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1600,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,,,01545,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,99.8,0.00,0,0,1,2,0,0,1,40,2,1767820170415008,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415008,8,0,10,01568,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3,0.00,1,0,1,1,0,0,1,40,2,1767820170415009,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415009,8,0,7,01568,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,3.5,0.00,6,0,0,0,0,1,1,40,2,1767820170415010,4,2,3,1,9.00,20,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1614,,,,1,1,8,1,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,0,1,01824,03/03/2025
HADDOCK,ATLANTIC COD,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,21,25,9,24,6,4,1,2,5,,10,3,0,0,0,1,1,40,2,1767820170415011,4,2,3,1,9.00,,,Y,1,we,1767820170415,6,1767820170415001,,0,HEAD-BOAT,04,NORFOLK,1614,164712,164744,,1,1,8,1,8,22MAY17:14:58,2,8791030402,8791031301,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,,,02492,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,7,25,9,24,6,4,1,2,5,0.00,60,0,4,0,8,0,1,40,2,1767820170415012,4,2,1,1,9.00,8,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,DUKES,1611,,,,1,1,2,1,2,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415012,8,8,0,02557,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,3,0.00,0,0,1,1,0,0,1,40,2,1767820170415013,4,2,2,1,9.00,,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1614,,,,1,1,8,1,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415013,8,0,4,01568,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,5,0.00,3,0,1,0,0,0,1,40,2,1767820170415014,4,2,2,1,9.00,3,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1427,,,,1,1,8,2,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415014,8,,,03801,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,4.5,0.00,0,0,1,0,4,0,1,40,2,1767820170415015,4,2,1,1,9.00,6,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1424,164744,,,1,1,8,1,1,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415015,8,4,0,03870,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,5,0.00,30,0,1,0,0,0,1,40,2,1767820170415016,4,2,2,1,9.00,4,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1421,164744,,,1,1,8,1,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415016,8,,,02155,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,5,0.00,20,0,2,0,5,0,1,40,2,1767820170415017,4,2,1,1,9.00,6,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1418,,,,1,1,2,2,2,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415017,8,5,0,99998,03/03/2025
ACADIAN REDFISH,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,5,0.00,30,0,0,0,0,1,1,40,2,1767820170415018,4,2,3,1,9.00,6,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,MIDDLESEX,1415,164744,166774,,1,1,8,1,8,22MAY17:14:58,2,8791031301,8826010169,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415017,8,,,02155,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,9,25,9,24,6,4,1,2,3.5,0.00,3,0,0,0,0,1,1,40,2,1767820170415019,4,2,3,1,9.00,6,,Y,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ESSEX,1416,164744,,,1,1,8,2,8,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415020,8,,,99998,03/03/2025
,HADDOCK,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,27,25,9,24,6,4,1,2,4,0.00,4,0,2,0,5,0,1,40,2,1767820170415020,4,2,1,1,9.00,5,,N,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,,1409,164744,,,1,1,2,2,2,22MAY17:14:58,2,8791031301,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415020,8,5,0,02120,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,33,15,25,9,24,6,4,1,2,4,0.00,0,0,1,0,5,0,1,40,2,1767820170415021,4,2,1,1,9.00,7,,O,1,we,1767820170415,6,1767820170415001,1,0,HEAD-BOAT,04,ROCKINGHAM,1406,,,,1,1,8,1,1,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415021,8,5,0,03870,03/03/2025
,,2017042504weHEAD-BOAT,2017225041767820170415,2017,4,25,17,25,9,24,6,4,1,2,4,,0,0,1,0,0,0,1,40,2,1767820170415022,4,2,2,1,9.00,,,Y,1,we,1767820170415,6,1767820170415001,,0,HEAD-BOAT,04,MIDDLESEX,1400,,,,1,1,8,1,8,22MAY17:14:58,2,,,6,,0,,,,,,,18.068554368,2017042504weHEAD-BOAT,,0,1767820170415022,8,,,02141,03/03/2025
